equipo_id,codigo_inventario,numero_serie,nombre_equipo,clase_funcional,marca,modelo,clase_riesgo,criticidad,fecha_adquisicion,costo_adquisicion,vida_util_anios,modalidad_propiedad,fecha_vencimiento_garantia,bajo_plan_mantenimiento,estrategia_mantenimiento,estado_actual
156,EQ-00156,SN-0156-51661219,Electrocardiógrafo,Monitoreo,Nihon Kohden,NI-411,II,Alta,2014-10-29,2943000.0,10,Propio,2016-05-23,False,Externo,Bueno
157,EQ-00157,SN-0157-90066513,Termómetro clínico,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-495,II,Baja,2012-03-21,109000.0,7,Propio,,False,Contrato,Bueno
158,EQ-00158,SN-0158-22041890,Doppler fetal,Apoyo a diagnóstico,Gima,GI-869,II,Baja,2023-12-30,680000.0,9,Propio,,True,Interno,Bueno
159,EQ-00159,SN-0159-47297759,Oftalmoscopio,Apoyo a diagnóstico,Riester,RI-153,I,Baja,2022-01-28,866000.0,11,Propio,2023-06-19,True,Interno,Regular
160,EQ-00160,SN-0160-85560378,Bomba de infusión,Soporte vital,ICU Medical,IC-556,III,Alta,2013-05-26,1584000.0,12,Arriendo,2015-11-02,True,Contrato,Bueno
161,EQ-00161,SN-0161-94260785,Compresor dental,Odontología,KaVo,KA-907,I,Baja,2022-04-24,939000.0,14,Propio,2024-05-31,False,Externo,Bueno
162,EQ-00162,SN-0162-15877232,Bomba de infusión,Soporte vital,BD/CareFusion,BD-228,III,Alta,2023-10-01,1795000.0,11,Propio,2025-12-05,False,Interno,Bueno
163,EQ-00163,SN-0163-90369646,Monitor multiparámetro,Monitoreo,GE HealthCare,GE-732,III,Alta,2019-10-20,4216000.0,11,Propio,,True,Interno,Bueno
164,EQ-00164,SN-0164-54121419,Baño termorregulado,Laboratorio,Memmert,ME-957,I,Alta,2023-02-26,756000.0,8,Propio,,False,Interno,Bueno
165,EQ-00165,SN-0165-41409532,Electroestimulador,Rehabilitación,I-TECH,IT-411,II,Baja,2019-03-13,672000.0,8,Propio,,True,Contrato,Bueno
166,EQ-00166,SN-0166-19689559,Monitor signos vitales,Monitoreo,Welch Allyn/Hillrom,WE-703,II,Alta,2013-02-27,799000.0,13,Propio,,False,Interno,Bueno
167,EQ-00167,SN-0167-72555812,Termómetro clínico,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-899,II,Baja,2017-04-30,83000.0,11,Comodato,,True,Interno,Bueno
168,EQ-00168,SN-0168-71996361,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-551,I,Baja,2026-04-14,4215000.0,13,Propio,2028-07-14,False,Contrato,Bueno
169,EQ-00169,SN-0169-51562812,Monitor multiparámetro,Monitoreo,Edan,ED-314,III,Baja,2022-09-17,4036000.0,14,Propio,2023-12-09,True,Externo,Bueno
170,EQ-00170,SN-0170-60471935,Desfibrilador,Soporte vital,Mindray,MI-882,III,Alta,2013-06-25,5625000.0,13,Propio,2015-12-23,False,Interno,Bueno
171,EQ-00171,SN-0171-69491320,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-119,II,Baja,2025-04-09,142000.0,14,Propio,,True,Interno,Regular
172,EQ-00172,SN-0172-61123908,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-578,II,Baja,2012-12-20,250000.0,6,Comodato,,False,Contrato,Regular
173,EQ-00173,SN-0173-51914144,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-278,III,Media,2012-09-09,1690000.0,9,Propio,,False,Interno,Bueno
174,EQ-00174,SN-0174-30320552,Oxímetro central,Monitoreo,Nihon Kohden,NI-959,III,Media,2016-07-07,3282000.0,12,Propio,,True,Externo,Bueno
175,EQ-00175,SN-0175-11725649,Bomba de infusión,Soporte vital,ICU Medical,IC-759,III,Alta,2024-01-11,1334000.0,10,Propio,,True,Contrato,Bueno
176,EQ-00176,SN-0176-50968695,Electrocardiógrafo,Monitoreo,Nihon Kohden,NI-190,II,Media,2016-05-25,3668000.0,9,Propio,,False,Contrato,Bueno
177,EQ-00177,SN-0177-44457127,Bomba de infusión,Soporte vital,ICU Medical,IC-284,III,Alta,2017-03-16,2109000.0,13,Propio,,True,Contrato,Bueno
178,EQ-00178,SN-0178-29591570,Monitor signos vitales,Monitoreo,Bionet,BI-402,II,Media,2025-05-13,1152000.0,14,Propio,,False,Contrato,Bueno
179,EQ-00179,SN-0179-12123887,Lámpara de hendidura,Oftalmología,Huvitz,HU-407,I,Baja,2024-07-06,10250000.0,12,Arriendo,,False,Interno,Bueno
180,EQ-00180,SN-0180-50258103,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-232,II,Media,2025-01-12,276000.0,13,Propio,,True,Contrato,Bueno
181,EQ-00181,SN-0181-50681630,Selladora térmica,Esterilización,MELAG,ME-209,I,Alta,2011-03-18,1384000.0,12,Propio,,False,Interno,Bueno
182,EQ-00182,SN-0182-26765905,Cuna radiante,Neonatología,GE HealthCare/Ohmeda,GE-771,II,Media,2024-07-03,7445000.0,14,Propio,2026-03-16,True,Contrato,Bueno
183,EQ-00183,SN-0183-10634648,Desfibrilador,Soporte vital,Philips,PH-401,III,Alta,2025-05-29,7664000.0,14,Propio,2027-08-06,True,Interno,Bueno
184,EQ-00184,SN-0184-48631186,Refrigerador clínico,Laboratorio,Haier Biomedical,HA-648,I,Media,2024-02-10,4871000.0,12,Propio,,True,Externo,Bueno
185,EQ-00185,SN-0185-94786588,Monitor multiparámetro,Monitoreo,Spacelabs,SP-466,III,Media,2019-02-12,2409000.0,13,Propio,,True,Contrato,Bueno
186,EQ-00186,SN-0186-54802048,Centrífuga,Laboratorio,Thermo Fisher Scientific,TH-479,I,Baja,2025-11-01,1747000.0,10,Propio,2027-08-26,False,Interno,Bueno
187,EQ-00187,SN-0187-67371059,Esfigmomanómetro,Apoyo a diagnóstico,A&D Medical,AD-588,II,Media,2022-10-11,80000.0,10,Propio,2024-07-20,True,Interno,Bueno
188,EQ-00188,SN-0188-67245043,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-926,II,Media,2010-12-03,94000.0,11,Propio,,False,Interno,Bueno
189,EQ-00189,SN-0189-62634936,Espirómetro,Apoyo a diagnóstico,MIR,MI-824,II,Baja,2024-01-29,1926000.0,12,Propio,,False,Externo,Bueno
190,EQ-00190,SN-0190-69037617,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-776,II,Baja,2016-05-08,237000.0,6,Propio,2018-12-30,True,Interno,Regular
191,EQ-00191,SN-0191-96217754,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-274,III,Alta,2019-12-29,3573000.0,12,Comodato,,False,Contrato,Bueno
192,EQ-00192,SN-0192-65835518,Rayos X portátil,Imagenología,United Imaging,UN-278,II,Alta,2024-01-18,39500000.0,11,Propio,,False,Contrato,Bueno
193,EQ-00193,SN-0193-11447020,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-330,II,Media,2011-01-17,16000.0,12,Propio,,False,Externo,Bueno
194,EQ-00194,SN-0194-74661346,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-454,II,Media,2023-01-22,191000.0,13,Propio,2025-12-27,True,Interno,Bueno
195,EQ-00195,SN-0195-22534530,Balanza clínica,Apoyo a diagnóstico,Detecto,DE-476,I,Media,2025-10-05,1057000.0,12,Comodato,2027-12-04,True,Interno,Bueno
196,EQ-00196,SN-0196-63906314,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-328,II,Media,2017-10-29,196000.0,12,Propio,2019-07-03,True,Contrato,Bueno
197,EQ-00197,SN-0197-49691835,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-524,I,Media,2014-12-28,3864000.0,7,Propio,2016-12-17,True,Externo,Bueno
198,EQ-00198,SN-0198-13647884,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-378,III,Media,2015-04-17,1543000.0,14,Propio,,True,Interno,Bueno
199,EQ-00199,SN-0199-38513577,Bomba de infusión,Soporte vital,Baxter,BA-206,III,Media,2022-08-08,1812000.0,12,Propio,2025-02-18,True,Contrato,Baja
200,EQ-00200,SN-0200-90062342,Ecógrafo,Imagenología,Esaote,ES-397,II,Media,2011-10-31,34391000.0,13,Propio,,True,Externo,Bueno
201,EQ-00201,SN-0201-54976840,Bomba de infusión,Soporte vital,ICU Medical,IC-307,III,Alta,2015-08-20,1589000.0,10,Propio,,False,Contrato,Regular
202,EQ-00202,SN-0202-78992730,Máquina de anestesia,Soporte vital,Mindray,MI-660,III,Media,2024-01-06,59997000.0,13,Comodato,,True,Externo,Regular
203,EQ-00203,SN-0203-42094332,Máquina de anestesia,Soporte vital,Mindray,MI-529,III,Media,2015-02-14,55464000.0,8,Propio,2016-02-16,True,Interno,Bueno
204,EQ-00204,SN-0204-73626765,Bomba de infusión,Soporte vital,Mindray,MI-778,III,Alta,2020-05-26,1727000.0,11,Propio,2021-07-29,False,Contrato,Bueno
205,EQ-00205,SN-0205-90822822,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-575,II,Media,2023-04-03,155000.0,12,Propio,2025-07-04,True,Externo,Regular
206,EQ-00206,SN-0206-73548898,Ventilador mecánico,Soporte vital,GE HealthCare,GE-925,III,Alta,2016-10-20,26359000.0,14,Propio,,False,Externo,Bueno
207,EQ-00207,SN-0207-40480050,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-857,I,Baja,2015-11-26,5065000.0,11,Propio,2017-09-08,True,Contrato,Bueno
208,EQ-00208,SN-0208-90737237,Baño termorregulado,Laboratorio,Memmert,ME-895,I,Alta,2017-03-31,934000.0,9,Propio,2019-04-16,True,Externo,Bueno
209,EQ-00209,SN-0209-63806263,Monitor signos vitales,Monitoreo,Bionet,BI-833,II,Media,2019-02-21,1136000.0,14,Propio,,True,Contrato,Bueno
210,EQ-00210,SN-0210-21701928,Baño termorregulado,Laboratorio,Binder,BI-197,I,Alta,2024-10-19,1544000.0,10,Propio,2027-07-13,False,Contrato,Bueno
211,EQ-00211,SN-0211-53618535,Monitor multiparámetro,Monitoreo,Edan,ED-264,III,Media,2023-09-01,4737000.0,11,Propio,,True,Interno,Bueno
212,EQ-00212,SN-0212-21818540,Tallímetro,Apoyo a diagnóstico,SECA,SE-611,I,Baja,2010-03-13,178000.0,13,Comodato,,True,Contrato,Bueno
213,EQ-00213,SN-0213-62247437,Desfibrilador,Soporte vital,Nihon Kohden,NI-994,III,Alta,2018-11-10,5688000.0,13,Arriendo,,True,Externo,Bueno
214,EQ-00214,SN-0214-11434947,Ecógrafo,Imagenología,Mindray,MI-262,II,Alta,2014-10-06,31036000.0,12,Propio,,True,Interno,Bueno
215,EQ-00215,SN-0215-84068670,Monitor multiparámetro,Monitoreo,Bionet,BI-866,III,Media,2024-06-01,4168000.0,12,Propio,,True,Contrato,Bueno
216,EQ-00216,SN-0216-61768997,Máquina de anestesia,Soporte vital,Mindray,MI-813,III,Alta,2016-12-07,66319000.0,14,Propio,,True,Interno,Bueno
217,EQ-00217,SN-0217-87759173,Monitor signos vitales,Monitoreo,Bionet,BI-981,II,Alta,2010-11-27,1217000.0,13,Propio,2013-08-04,False,Contrato,Bueno
218,EQ-00218,SN-0218-15343968,Analizador bioquímico,Laboratorio,Horiba,HO-604,II,Media,2013-10-19,45407000.0,14,Propio,,False,Contrato,Bueno
219,EQ-00219,SN-0219-48095796,Electrocardiógrafo,Monitoreo,Nihon Kohden,NI-354,II,Media,2023-07-12,3563000.0,13,Comodato,,True,Externo,Bueno
220,EQ-00220,SN-0220-96742519,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-369,I,Media,2015-10-27,687000.0,7,Propio,2018-02-12,True,Interno,Bueno
221,EQ-00221,SN-0221-26297295,Glucómetro,Apoyo a diagnóstico,Roche/Accu-Chek,RO-502,II,Media,2011-09-12,74000.0,13,Propio,,False,Interno,Bueno
222,EQ-00222,SN-0222-61459430,Bomba de infusión,Soporte vital,BD/CareFusion,BD-482,III,Media,2014-04-02,2080000.0,9,Comodato,2015-11-10,True,Contrato,Bueno
223,EQ-00223,SN-0223-55439872,Lavadora desinfectora,Esterilización,Belimed,BE-681,II,Alta,2016-08-14,14960000.0,10,Propio,2018-03-29,True,Contrato,Bueno
224,EQ-00224,SN-0224-57359532,Camilla de fisioterapia,Rehabilitación,Chattanooga,CH-169,I,Baja,2018-03-13,1189000.0,13,Propio,,True,Contrato,Bueno
225,EQ-00225,SN-0225-15448303,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-617,III,Alta,2016-03-24,1015000.0,9,Propio,,True,Externo,Bueno
226,EQ-00226,SN-0226-87253904,Bomba PCA,Soporte vital,Baxter,BA-660,III,Media,2023-10-18,2433000.0,9,Propio,,True,Contrato,Bueno
227,EQ-00227,SN-0227-35753227,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-630,II,Media,2010-09-23,199000.0,8,Propio,,True,Interno,Bueno
228,EQ-00228,SN-0228-83293679,Ventilador mecánico,Soporte vital,Hamilton Medical,HA-660,III,Alta,2017-11-14,33447000.0,11,Propio,2019-11-04,True,Interno,Bueno
229,EQ-00229,SN-0229-69869796,Incubadora,Neonatología,Medix,ME-464,III,Media,2018-08-16,10809000.0,11,Comodato,,True,Interno,Bueno
230,EQ-00230,SN-0230-77168352,Monitor multiparámetro,Monitoreo,Spacelabs,SP-260,III,Media,2010-02-19,5141000.0,12,Propio,,True,Interno,Bueno
231,EQ-00231,SN-0231-37800078,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-441,II,Baja,2024-04-29,142000.0,7,Arriendo,2026-02-11,True,Externo,Bueno
232,EQ-00232,SN-0232-29758269,Monitor signos vitales,Monitoreo,GE HealthCare,GE-186,II,Media,2024-01-27,1112000.0,12,Propio,,False,Contrato,Regular
233,EQ-00233,SN-0233-14165977,Otoscopio,Apoyo a diagnóstico,Riester,RI-709,I,Baja,2024-03-18,494000.0,12,Propio,2026-11-19,True,Contrato,Bueno
234,EQ-00234,SN-0234-50564222,Monitor multiparámetro,Monitoreo,GE HealthCare,GE-544,III,Baja,2022-07-02,4191000.0,13,Comodato,2025-05-01,True,Contrato,Bueno
235,EQ-00235,SN-0235-58418571,Termómetro clínico,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-913,II,Baja,2010-03-07,67000.0,9,Propio,2011-03-28,True,Externo,Baja
236,EQ-00236,SN-0236-71165240,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-497,III,Alta,2017-01-05,6232000.0,13,Arriendo,,True,Externo,Bueno
237,EQ-00237,SN-0237-56336131,Fototerapia,Neonatología,Atom Medical,AT-563,II,Media,2020-10-14,2093000.0,11,Propio,2023-05-07,True,Contrato,Regular
238,EQ-00238,SN-0238-93253999,Bomba de infusión,Soporte vital,ICU Medical,IC-271,III,Alta,2014-06-30,1264000.0,13,Propio,,True,Contrato,Bueno
239,EQ-00239,SN-0239-46115819,Monitor multiparámetro,Monitoreo,Bionet,BI-993,III,Alta,2016-08-24,2774000.0,12,Propio,2017-10-06,False,Contrato,Bueno
240,EQ-00240,SN-0240-51973365,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-219,II,Media,2015-04-18,182000.0,12,Comodato,2016-12-05,False,Externo,Bueno
241,EQ-00241,SN-0241-93248506,Otoscopio,Apoyo a diagnóstico,HEINE,HE-907,I,Alta,2016-09-20,464000.0,14,Propio,2018-11-05,False,Interno,Bueno
242,EQ-00242,SN-0242-10985866,Bomba de infusión,Soporte vital,BD/CareFusion,BD-440,III,Alta,2019-04-26,1679000.0,9,Propio,2021-10-11,False,Contrato,Bueno
243,EQ-00243,SN-0243-92771454,Incubadora,Neonatología,Atom Medical,AT-917,III,Media,2024-04-23,11361000.0,14,Arriendo,2025-11-06,True,Contrato,Bueno
244,EQ-00244,SN-0244-60557864,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-449,I,Baja,2011-07-25,4845000.0,9,Arriendo,2012-12-25,False,Contrato,Bueno
245,EQ-00245,SN-0245-38968518,Compresor dental,Odontología,KaVo,KA-313,I,Baja,2024-11-17,2710000.0,14,Comodato,,False,Contrato,Bueno
246,EQ-00246,SN-0246-27200513,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-409,II,Baja,2015-12-15,97000.0,13,Propio,,True,Interno,Bueno
247,EQ-00247,SN-0247-54188798,Electroestimulador,Rehabilitación,Enraf-Nonius,EN-143,II,Baja,2022-08-14,2504000.0,7,Propio,,True,Contrato,Bueno
248,EQ-00248,SN-0248-38343644,Bomba PCA,Soporte vital,Fresenius Kabi,FR-426,III,Alta,2013-09-24,1961000.0,12,Comodato,,False,Interno,Bueno
249,EQ-00249,SN-0249-27210931,Monitor multiparámetro,Monitoreo,Mindray,MI-448,III,Media,2019-09-17,4267000.0,13,Propio,,True,Externo,Bueno
250,EQ-00250,SN-0250-71383906,Monitor signos vitales,Monitoreo,Edan,ED-540,II,Media,2011-09-17,1333000.0,8,Propio,,True,Interno,Bueno
251,EQ-00251,SN-0251-94933090,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-444,I,Baja,2021-06-14,2885000.0,13,Propio,,True,Interno,Bueno
252,EQ-00252,SN-0252-34376753,Monitor signos vitales,Monitoreo,Philips,PH-616,II,Alta,2020-05-15,1954000.0,7,Propio,,False,Interno,Bueno
253,EQ-00253,SN-0253-68104602,Electrocardiógrafo,Monitoreo,Edan,ED-287,II,Media,2021-07-18,2955000.0,12,Comodato,,False,Interno,Bueno
254,EQ-00254,SN-0254-24161105,Doppler fetal,Apoyo a diagnóstico,Gima,GI-706,II,Baja,2019-10-27,1118000.0,11,Arriendo,,True,Interno,Bueno
255,EQ-00255,SN-0255-73662921,Monitor signos vitales,Monitoreo,Mindray,MI-132,II,Media,2021-06-22,1037000.0,7,Propio,,True,Interno,Bueno
256,EQ-00256,SN-0256-62004566,Monitor signos vitales,Monitoreo,Philips,PH-110,II,Media,2013-12-27,1491000.0,12,Propio,,True,Contrato,Bueno
257,EQ-00257,SN-0257-18321259,Otoscopio,Apoyo a diagnóstico,HEINE,HE-917,I,Baja,2018-06-29,199000.0,10,Propio,,True,Interno,Bueno
258,EQ-00258,SN-0258-48596336,Tallímetro,Apoyo a diagnóstico,SECA,SE-498,I,Baja,2019-05-24,124000.0,12,Comodato,,False,Contrato,Bueno
259,EQ-00259,SN-0259-21644865,Ecógrafo,Imagenología,Samsung Medison,SA-192,II,Baja,2016-08-17,34502000.0,10,Propio,,False,Externo,Bueno
260,EQ-00260,SN-0260-58634571,Incubadora,Neonatología,Medix,ME-478,III,Media,2023-01-08,18101000.0,8,Comodato,2025-07-06,True,Externo,Bueno
261,EQ-00261,SN-0261-36558962,Refrigerador clínico,Laboratorio,Thermo Fisher Scientific,TH-569,I,Baja,2012-05-04,3855000.0,10,Propio,,True,Contrato,Bueno
262,EQ-00262,SN-0262-32793283,Autoclave,Esterilización,Belimed,BE-350,II,Alta,2018-03-06,16510000.0,9,Propio,2019-09-01,True,Interno,Bueno
263,EQ-00263,SN-0263-57997719,Monitor multiparámetro,Monitoreo,Edan,ED-198,III,Media,2020-08-21,3192000.0,9,Comodato,2022-10-02,True,Interno,Bueno
264,EQ-00264,SN-0264-65135017,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-222,III,Alta,2021-07-07,1618000.0,14,Propio,,True,Interno,Bueno
265,EQ-00265,SN-0265-61796661,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-478,II,Baja,2019-05-30,190000.0,9,Propio,2020-09-05,False,Contrato,Bueno
266,EQ-00266,SN-0266-90073649,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-952,III,Alta,2020-08-26,2058000.0,9,Propio,2023-05-01,False,Contrato,Bueno
267,EQ-00267,SN-0267-61046153,Glucómetro,Apoyo a diagnóstico,Gima,GI-476,II,Baja,2018-11-06,56000.0,8,Propio,,True,Contrato,Bueno
268,EQ-00268,SN-0268-50033755,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-588,II,Media,2025-10-30,181000.0,7,Propio,,True,Contrato,Bueno
269,EQ-00269,SN-0269-23617119,Rayos X portátil,Imagenología,Siemens Healthineers,SI-237,II,Media,2011-07-04,42577000.0,14,Comodato,2013-08-25,True,Interno,Bueno
270,EQ-00270,SN-0270-49221017,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-115,II,Media,2012-05-06,94000.0,11,Propio,2014-08-24,True,Interno,Bueno
271,EQ-00271,SN-0271-93382386,Glucómetro,Apoyo a diagnóstico,Abbott,AB-703,II,Baja,2013-02-16,66000.0,6,Propio,2014-06-18,True,Contrato,Bueno
272,EQ-00272,SN-0272-86067341,Monitor multiparámetro,Monitoreo,Bionet,BI-530,III,Media,2017-09-14,3273000.0,13,Comodato,,False,Interno,Bueno
273,EQ-00273,SN-0273-69054459,Glucómetro,Apoyo a diagnóstico,Gima,GI-681,II,Media,2018-04-03,41000.0,10,Propio,,True,Interno,Bueno
274,EQ-00274,SN-0274-64665893,Campímetro,Oftalmología,Zeiss,ZE-408,II,Alta,2025-07-19,17214000.0,11,Propio,2026-10-08,False,Externo,Bueno
275,EQ-00275,SN-0275-87644054,Oxímetro central,Monitoreo,GE HealthCare,GE-522,III,Alta,2013-11-02,3455000.0,14,Propio,2015-03-18,False,Contrato,Regular
276,EQ-00276,SN-0276-33000881,Monitor multiparámetro,Monitoreo,Bionet,BI-731,III,Alta,2015-08-18,3069000.0,8,Propio,2017-05-28,True,Interno,Bueno
277,EQ-00277,SN-0277-28677435,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-498,I,Media,2016-05-23,1011000.0,10,Propio,,True,Externo,Bueno
278,EQ-00278,SN-0278-87883522,Autoclave,Esterilización,Tuttnauer,TU-925,II,Media,2020-12-27,17107000.0,13,Propio,2022-09-23,True,Interno,Baja
279,EQ-00279,SN-0279-31587358,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-308,I,Baja,2022-09-30,902000.0,10,Propio,,True,Interno,Bueno
280,EQ-00280,SN-0280-21017097,Bomba de infusión,Soporte vital,ICU Medical,IC-633,III,Alta,2013-09-29,1825000.0,13,Propio,2014-12-04,True,Externo,Bueno
281,EQ-00281,SN-0281-77212328,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-213,II,Baja,2013-01-03,101000.0,13,Propio,,True,Externo,Bueno
282,EQ-00282,SN-0282-90424103,Doppler fetal,Apoyo a diagnóstico,Gima,GI-675,II,Baja,2019-09-21,665000.0,12,Propio,,True,Contrato,Bueno
283,EQ-00283,SN-0283-19026856,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-954,III,Alta,2013-07-04,1565000.0,12,Propio,2015-06-04,True,Externo,Regular
284,EQ-00284,SN-0284-49913380,Carro de transporte estéril,Esterilización,Belimed,BE-743,I,Media,2019-12-08,2729000.0,10,Propio,,True,Interno,Bueno
285,EQ-00285,SN-0285-85008847,Desfibrilador,Soporte vital,Mindray,MI-108,III,Alta,2020-02-25,6464000.0,13,Propio,2022-12-31,False,Interno,Bueno
286,EQ-00286,SN-0286-55595631,Monitor multiparámetro,Monitoreo,Mindray,MI-922,III,Media,2025-10-10,5234000.0,13,Comodato,2027-06-11,True,Interno,Bueno
287,EQ-00287,SN-0287-73830926,Electrocardiógrafo,Monitoreo,GE HealthCare,GE-603,II,Media,2014-03-05,1399000.0,7,Propio,,False,Contrato,Bueno
288,EQ-00288,SN-0288-15782538,Fototerapia,Neonatología,GE HealthCare/Ohmeda,GE-955,II,Alta,2017-01-15,3657000.0,12,Propio,,True,Interno,Bueno
289,EQ-00289,SN-0289-86080530,Electrocardiógrafo,Monitoreo,Edan,ED-203,II,Media,2012-05-12,3890000.0,13,Propio,,True,Externo,Regular
290,EQ-00290,SN-0290-11030549,Monitor multiparámetro,Monitoreo,Edan,ED-624,III,Media,2023-11-05,2641000.0,13,Propio,,True,Interno,Bueno
291,EQ-00291,SN-0291-37577893,Microscopio quirúrgico oftalmológico,Oftalmología,Leica Microsystems,LE-923,II,Media,2017-03-05,61295000.0,12,Arriendo,,True,Contrato,Bueno
292,EQ-00292,SN-0292-45650747,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-657,II,Baja,2022-04-20,129000.0,14,Comodato,,False,Externo,Bueno
293,EQ-00293,SN-0293-61980508,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-513,II,Baja,2011-11-18,281000.0,10,Comodato,,True,Externo,Bueno
294,EQ-00294,SN-0294-33415753,Tallímetro,Apoyo a diagnóstico,Gima,GI-933,I,Media,2023-03-19,110000.0,11,Propio,2025-09-10,False,Interno,Bueno
295,EQ-00295,SN-0295-58371820,Fototerapia,Neonatología,Fanem,FA-667,II,Alta,2014-04-02,3562000.0,11,Propio,,True,Contrato,Bueno
296,EQ-00296,SN-0296-20210563,Holter,Monitoreo,Bionet,BI-322,II,Media,2014-05-08,4890000.0,14,Propio,2017-04-05,True,Interno,Regular
297,EQ-00297,SN-0297-40967755,Tomógrafo CT,Imagenología,United Imaging,UN-909,II,Alta,2021-09-01,611034000.0,15,Comodato,,True,Externo,Bueno
298,EQ-00298,SN-0298-81548724,Monitor multiparámetro,Monitoreo,Edan,ED-776,III,Alta,2024-01-08,3454000.0,12,Propio,,True,Interno,Bueno
299,EQ-00299,SN-0299-30873414,Bomba de infusión,Soporte vital,ICU Medical,IC-812,III,Alta,2024-12-06,1468000.0,9,Comodato,,True,Interno,Bueno
300,EQ-00300,SN-0300-49090191,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-869,II,Media,2022-07-19,281000.0,7,Propio,2024-10-23,True,Interno,Bueno
301,EQ-00301,SN-0301-84946361,Ecógrafo,Imagenología,GE HealthCare,GE-424,II,Baja,2014-05-18,20218000.0,15,Propio,2017-03-07,False,Contrato,Bueno
302,EQ-00302,SN-0302-49610850,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-867,I,Baja,2013-03-28,1280000.0,13,Propio,,False,Interno,Bueno
303,EQ-00303,SN-0303-86761304,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-488,I,Media,2021-08-24,5794000.0,10,Propio,,True,Contrato,Bueno
304,EQ-00304,SN-0304-67770255,Microscopio,Laboratorio,Leica,LE-534,I,Media,2026-06-18,1495000.0,12,Propio,,True,Contrato,Bueno
305,EQ-00305,SN-0305-17779214,Refrigerador clínico,Laboratorio,Haier Biomedical,HA-887,I,Media,2014-05-05,2492000.0,6,Comodato,,True,Externo,Bueno
306,EQ-00306,SN-0306-39855264,Bomba de infusión,Soporte vital,ICU Medical,IC-172,III,Alta,2015-09-26,1515000.0,12,Propio,2017-01-02,True,Externo,Bueno
307,EQ-00307,SN-0307-15503506,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-257,II,Baja,2014-08-20,146000.0,12,Comodato,,False,Interno,Regular
